reportingrailroadcode,reportingrailroadname,report_year,incidentnumber,accidentyear,accidentmonth,maintenancerailroadcode,maintenancerailroadname,maintenanceaccidentnumber,maintenanceaccidentyear,maintenanceaccidentmonth,day,date,time,accident_type_code,accidenttype,hazmatcars,hazmatcarsdamaged,hazmatreleasedcars,personsevacuated,divisioncode,division,station,milepost,statecode,stateabbr,statename,countycode,countyname,district,temperature,visibilitycode,visibility,weather_condition_code,weathercondition,track_type_code,tracktype,trackname,trackclass,train_direction_code,traindirection,equipment_type_code,equipmenttype,equipmentattended,trainnumber,trainspeed,recordedestimatedspeed,maximumspeed,grosstonnage,method_of_operation_code,firstcarinitials,firstcarnumber,firstcarposition,firstcarloaded,causingcarinitials,causingcarnumber,causingcarposition,causingcarloaded,passengerstransported,headendlocomotives,midtrainmanuallocomotives,midtrainremotelocomotives,rearendmanuallocomotives,rearendremotelocomotives,derailedheadendlocomotives,derailedmidtrainmanuallo,derailedmidtrainremotelo,derailedrearendmanualloc,derailedrearendremoteloc,loadedfreightcars,loadedpassengercars,emptyfreightcars,emptypassengercars,cabooses,derailedloadedfreightcars,derailedloadedpassengercars,derailedemptyfreightcars,derailedemptypassengercars,derailedcabooses,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,primaryaccidentcause,accidentcausecode,accidentcause,engineersonduty,conductorsonduty,brakemenonduty,hoursengineersonduty,minutesengineersonduty,hoursconductorsonduty,minutesconductorsonduty,railroademployeeskilled,railroademployeesinjured,passengerskilled,passengersinjured,otherskilled,othersinjured,personskilledforreportin,personsinjuredforreporti,totalpersonskilled,totalpersonsinjured,totalkilledform54,totalinjuredform54,narrative,jointtracktype,jointtrackclass,classcode,class,jointcd,incidentkey,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_company_code,reporting_parent_railroad_company_name,reporting_railroad_holding_company,maintenance_railroad_company_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_company_code,maintenance_parent_railroad_company_name,maintenance_railroad_holding_company,trackdensity,firemenonduty,gxid,contributingaccidentcausecode,contributingaccidentcause,subdivision,signalization_code,signalization,methodofoperation,adjunct_1,adjunctcode1,remote_control_locomotive_code,remotecontrollocomotive,specialstudy1,latitude,longitude,adjunct_2,adjunctcode2,positivealcoholtests,positivedrugtests,specialstudy2,adjunct_3,adjunctcode3,otherrailroadcode,otherrailroadname,otheraccidentnumber,accidentyearother,accidentmonthother,other_railroad_company_grouping,other_railroad_class,other_railroad_smt_grouping,other_parent_railroad_company_code,other_parent_railroad_company_name,other_railroad_holding_company
LI,Long Island Rail Road,1998,EQ980305,98,03,LI,Long Island Rail Road,EQ980305,98,03,27,1998-03-27,4:28 AM,11,Fire/violent rupture,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,CENTRAL ISLIP,,36,NY,NEW YORK,103,SUFFOLK,1,45.0,4,Dark,1,Clear,1,Main,MAINLINE,4,3,East,2,Passenger Train - Pulling,Yes,2004,30,Estimated,30,0.0,ADGIM,LI,009547,6,Yes,LI,009547,6,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75425.0,0.0,75425.0,E99C,"Other mechanical and electrical failures, (CAR) (Provide detailed description in narrative)",E99C,"Other mechanical and electrical failures, (CAR) (Provide detailed description in narrative)",1,1,1,1,23,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN 2004 WAS PROCEEDING EASTWARD APPROXIMATELY 1000 FEET EAST OF CENTRAL ISLIP STATION, WHEN THE SIXTH CAR (MU CAR 9547) DEVELOPED MECHANICAL PROBLEMS RESULTING IN AN ELECTRICAL FIRE OF THE THIRD RAIL CONTACT SHOE BEAM ASSEMBLY.  THE ELECTRICAL FIRE RESULTED IN DAMAGE TO THE CAR INVOLVED.  NO INJURIES WERE REPORTED AS A RESULT OF THIS ACCIDENT INCIDENT.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Main,4,3L,3L,1,LIEQ980305199803,LIEQ980305199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980305,98,03,LI,Long Island Rail Road,EQ980305,98,03,27,1998-03-27,4:28 AM,11,Fire/violent rupture,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,CENTRAL ISLIP,,36,NY,NEW YORK,103,SUFFOLK,1,45.0,4,Dark,1,Clear,1,Main,MAINLINE,4,3,East,2,Passenger Train - Pulling,Yes,2004,30,Estimated,30,0.0,ADGIM,LI,009547,6,Yes,LI,009547,6,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75425.0,0.0,75425.0,E99C,"Other mechanical and electrical failures, (CAR) (Provide detailed description in narrative)",E99C,"Other mechanical and electrical failures, (CAR) (Provide detailed description in narrative)",1,1,1,1,23,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN 2004 WAS PROCEEDING EASTWARD APPROXIMATELY 1000 FEET EAST OF CENTRAL ISLIP STATION, WHEN THE SIXTH CAR (MU CAR 9547) DEVELOPED MECHANICAL PROBLEMS RESULTING IN AN ELECTRICAL FIRE OF THE THIRD RAIL CONTACT SHOE BEAM ASSEMBLY.  THE ELECTRICAL FIRE RESULTED IN DAMAGE TO THE CAR INVOLVED.  NO INJURIES WERE REPORTED AS A RESULT OF THIS ACCIDENT INCIDENT.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Main,4,3L,3L,1,LIEQ980305199803,LIEQ980305199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980303,98,03,LI,Long Island Rail Road,EQ980303,98,03,12,1998-03-12,5:30 AM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,33.0,4,Dark,1,Clear,2,Yard,YARD TRACK 4,1,3,East,7,Yard/switching,Yes,713,5,Estimated,5,0.0,ADIMN,LI,009438,8,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.0,448.0,13713.0,M599,Other miscellaneous causes (Provide detailed description in narrative),M599,Other miscellaneous causes (Provide detailed description in narrative),1,1,1,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"THE TRAIN CREW OF RUN NUMBER 86 WAS INSTRUCTED TO MOVE TWO MU CARS 8 TRACK TO NUMBER 4 TRACK IN HEMPSTEAD YARD.  THE EQUIPMENT RECEIVING THE ADD ON OF CARS, WAS STANDING ON 4 TRACK WITH THE BRAKE PIPEFULLY CHARGED ON THE 6 CAR CONSIST.  AS THE TWO CONSISTS WERE COUPLED (2 CARS TO 6) THE AIR BRAKE SYSTEM OF THE ENTIRE CONSIST REMAINED FULLY CHARGED.  THIS RESULTED IN AN AUTOMATIC RELEASE OF THE TRAIN BRAKES, WHICH ENABLED THE TRAIN TO ACCEPTED TRACTION POWER AND SUDDENLY MOVED EASTWARD STRIKINGTHE BUMPER BLOCK.  AS A RESULT OF THIS ACCIDENT, A LIRR EQUIPMENT MAINTENANCE DEPARTMENT PROCEDURE NOTICE HAS BEEN DISTRIBUTED TO ALL RESPONSIBLE EMPLOYEES, INCLUDING THE FOLLOWING:  ALL CAR INSPECTORS ARE REMINDED THAT FOLLOWING ALL BRAKE TESTS, TRAIN CONSISTS LEFT STANDING UNATTENDED MUST HAVE HAND BRAKES PROPERLY APPLIED.  THIS EMPLOYEE.NOTICE WAS DISTRIBUTED ON 4/2/98.NoneNoneNoneNoneNoneNone",Yard,1,3L,3L,1,LIEQ980303199803,LIEQ980303199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980303,98,03,LI,Long Island Rail Road,EQ980303,98,03,12,1998-03-12,5:30 AM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,33.0,4,Dark,1,Clear,2,Yard,YARD TRACK 4,1,3,East,7,Yard/switching,Yes,713,5,Estimated,5,0.0,ADIMN,LI,009438,8,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.0,448.0,13713.0,M599,Other miscellaneous causes (Provide detailed description in narrative),M599,Other miscellaneous causes (Provide detailed description in narrative),1,1,1,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"THE TRAIN CREW OF RUN NUMBER 86 WAS INSTRUCTED TO MOVE TWO MU CARS 8 TRACK TO NUMBER 4 TRACK IN HEMPSTEAD YARD.  THE EQUIPMENT RECEIVING THE ADD ON OF CARS, WAS STANDING ON 4 TRACK WITH THE BRAKE PIPEFULLY CHARGED ON THE 6 CAR CONSIST.  AS THE TWO CONSISTS WERE COUPLED (2 CARS TO 6) THE AIR BRAKE SYSTEM OF THE ENTIRE CONSIST REMAINED FULLY CHARGED.  THIS RESULTED IN AN AUTOMATIC RELEASE OF THE TRAIN BRAKES, WHICH ENABLED THE TRAIN TO ACCEPTED TRACTION POWER AND SUDDENLY MOVED EASTWARD STRIKINGTHE BUMPER BLOCK.  AS A RESULT OF THIS ACCIDENT, A LIRR EQUIPMENT MAINTENANCE DEPARTMENT PROCEDURE NOTICE HAS BEEN DISTRIBUTED TO ALL RESPONSIBLE EMPLOYEES, INCLUDING THE FOLLOWING:  ALL CAR INSPECTORS ARE REMINDED THAT FOLLOWING ALL BRAKE TESTS, TRAIN CONSISTS LEFT STANDING UNATTENDED MUST HAVE HAND BRAKES PROPERLY APPLIED.  THIS EMPLOYEE.NOTICE WAS DISTRIBUTED ON 4/2/98.NoneNoneNoneNoneNoneNone",Yard,1,3L,3L,1,LIEQ980303199803,LIEQ980303199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980303,98,03,LI,Long Island Rail Road,EQ980303,98,03,12,1998-03-12,5:30 AM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,33.0,4,Dark,1,Clear,2,Yard,YARD TRACK 4,1,3,East,7,Yard/switching,Yes,713,5,Estimated,5,0.0,ADIMN,LI,009438,8,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.0,448.0,13713.0,M599,Other miscellaneous causes (Provide detailed description in narrative),M599,Other miscellaneous causes (Provide detailed description in narrative),1,1,1,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"THE TRAIN CREW OF RUN NUMBER 86 WAS INSTRUCTED TO MOVE TWO MU CARS 8 TRACK TO NUMBER 4 TRACK IN HEMPSTEAD YARD.  THE EQUIPMENT RECEIVING THE ADD ON OF CARS, WAS STANDING ON 4 TRACK WITH THE BRAKE PIPEFULLY CHARGED ON THE 6 CAR CONSIST.  AS THE TWO CONSISTS WERE COUPLED (2 CARS TO 6) THE AIR BRAKE SYSTEM OF THE ENTIRE CONSIST REMAINED FULLY CHARGED.  THIS RESULTED IN AN AUTOMATIC RELEASE OF THE TRAIN BRAKES, WHICH ENABLED THE TRAIN TO ACCEPTED TRACTION POWER AND SUDDENLY MOVED EASTWARD STRIKINGTHE BUMPER BLOCK.  AS A RESULT OF THIS ACCIDENT, A LIRR EQUIPMENT MAINTENANCE DEPARTMENT PROCEDURE NOTICE HAS BEEN DISTRIBUTED TO ALL RESPONSIBLE EMPLOYEES, INCLUDING THE FOLLOWING:  ALL CAR INSPECTORS ARE REMINDED THAT FOLLOWING ALL BRAKE TESTS, TRAIN CONSISTS LEFT STANDING UNATTENDED MUST HAVE HAND BRAKES PROPERLY APPLIED.  THIS EMPLOYEE.NOTICE WAS DISTRIBUTED ON 4/2/98.NoneNoneNoneNoneNoneNone",Yard,1,3L,3L,1,LIEQ980303199803,LIEQ980303199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980303,98,03,LI,Long Island Rail Road,EQ980303,98,03,12,1998-03-12,5:30 AM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,33.0,4,Dark,1,Clear,2,Yard,YARD TRACK 4,1,3,East,7,Yard/switching,Yes,713,5,Estimated,5,0.0,ADIMN,LI,009438,8,No,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.0,448.0,13713.0,M599,Other miscellaneous causes (Provide detailed description in narrative),M599,Other miscellaneous causes (Provide detailed description in narrative),1,1,1,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"THE TRAIN CREW OF RUN NUMBER 86 WAS INSTRUCTED TO MOVE TWO MU CARS 8 TRACK TO NUMBER 4 TRACK IN HEMPSTEAD YARD.  THE EQUIPMENT RECEIVING THE ADD ON OF CARS, WAS STANDING ON 4 TRACK WITH THE BRAKE PIPEFULLY CHARGED ON THE 6 CAR CONSIST.  AS THE TWO CONSISTS WERE COUPLED (2 CARS TO 6) THE AIR BRAKE SYSTEM OF THE ENTIRE CONSIST REMAINED FULLY CHARGED.  THIS RESULTED IN AN AUTOMATIC RELEASE OF THE TRAIN BRAKES, WHICH ENABLED THE TRAIN TO ACCEPTED TRACTION POWER AND SUDDENLY MOVED EASTWARD STRIKINGTHE BUMPER BLOCK.  AS A RESULT OF THIS ACCIDENT, A LIRR EQUIPMENT MAINTENANCE DEPARTMENT PROCEDURE NOTICE HAS BEEN DISTRIBUTED TO ALL RESPONSIBLE EMPLOYEES, INCLUDING THE FOLLOWING:  ALL CAR INSPECTORS ARE REMINDED THAT FOLLOWING ALL BRAKE TESTS, TRAIN CONSISTS LEFT STANDING UNATTENDED MUST HAVE HAND BRAKES PROPERLY APPLIED.  THIS EMPLOYEE.NOTICE WAS DISTRIBUTED ON 4/2/98.NoneNoneNoneNoneNoneNone",Yard,1,3L,3L,1,LIEQ980303199803,LIEQ980303199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980306,98,03,LI,Long Island Rail Road,EQ980306,98,03,29,1998-03-29,1:44 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,36.7,36,NY,NEW YORK,103,SUFFOLK,1,60.0,2,Day,2,Cloudy,1,Main,BABYLON LEAD,1,4,West,7,Yard/switching,Yes,8764,4,Estimated,4,0.0,ADFIM,LI,000168,1,No,,,0,,No,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,19243.0,20882.0,H211,"Radio communication, improper",H211,"Radio communication, improper",1,1,1,11,31,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN NUMBER 8764 WAS MAKING A REVERSE MOVEMENT FROM BABYLON YARD LEAD TRACK WESTWARD INTO BABYLON INTERLOCKING.  AS THE LEAD ENGINE (ENGINE 168) TRAVERSED THE NUMBER 47 SWITCH AT THE ENTRANCE OF BABYLON INTERLOCKING IT DERAILED.  THIS ACCIDENT IS CURRENTLY UNDER INVESTIGATION.  ONCE THE INVESTIGATION IS COMPLETED, AN UPDATED REPORT WILL BE PROVIDED.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Main,1,3L,3L,1,LIEQ980306199803,LIEQ980306199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980306,98,03,LI,Long Island Rail Road,EQ980306,98,03,29,1998-03-29,1:44 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,36.7,36,NY,NEW YORK,103,SUFFOLK,1,60.0,2,Day,2,Cloudy,1,Main,BABYLON LEAD,1,4,West,7,Yard/switching,Yes,8764,4,Estimated,4,0.0,ADFIM,LI,000168,1,No,,,0,,No,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,19243.0,20882.0,H211,"Radio communication, improper",H211,"Radio communication, improper",1,1,1,11,31,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN NUMBER 8764 WAS MAKING A REVERSE MOVEMENT FROM BABYLON YARD LEAD TRACK WESTWARD INTO BABYLON INTERLOCKING.  AS THE LEAD ENGINE (ENGINE 168) TRAVERSED THE NUMBER 47 SWITCH AT THE ENTRANCE OF BABYLON INTERLOCKING IT DERAILED.  THIS ACCIDENT IS CURRENTLY UNDER INVESTIGATION.  ONCE THE INVESTIGATION IS COMPLETED, AN UPDATED REPORT WILL BE PROVIDED.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Main,1,3L,3L,1,LIEQ980306199803,LIEQ980306199803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980202,98,02,LI,Long Island Rail Road,EQ980202,98,02,19,1998-02-19,11:30 AM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,MINEOLA,18.6,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,2,Cloudy,3,Siding,MINEOLA TEAM,1,4,West,9,Maint./inspect Car,No,TC 7,0,Recorded,60,0.0,ADFIM,TC,000797,1,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,40990.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRACK CAR NUMBER 797 WAS STANDING UNATTENDED ON THE TEAM TRACK AT MINEOLA WHEN A COMPONENT OF THE TRACK CAR EQUIPMENT (TIE EXTRACTOR ARM) EXTENDED OUTWARD TO THE SOUTH AND FOULED THE ADJACENT MAIN TRACK.  THE NORTH SIDE OF THE LEAD OF WESTBOUND TRAIN NUMBER 1639 STRUCK THE EXTENDED ARM OF THE STANDING TRACK EQUIPMENT.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Siding,1,3L,3L,1,LIEQ980202199802,LIEQ980202199802,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980202,98,02,LI,Long Island Rail Road,EQ980202,98,02,19,1998-02-19,11:30 AM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,MINEOLA,18.6,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,2,Cloudy,3,Siding,MINEOLA TEAM,1,4,West,9,Maint./inspect Car,No,TC 7,0,Recorded,60,0.0,ADFIM,TC,000797,1,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,40990.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRACK CAR NUMBER 797 WAS STANDING UNATTENDED ON THE TEAM TRACK AT MINEOLA WHEN A COMPONENT OF THE TRACK CAR EQUIPMENT (TIE EXTRACTOR ARM) EXTENDED OUTWARD TO THE SOUTH AND FOULED THE ADJACENT MAIN TRACK.  THE NORTH SIDE OF THE LEAD OF WESTBOUND TRAIN NUMBER 1639 STRUCK THE EXTENDED ARM OF THE STANDING TRACK EQUIPMENT.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Siding,1,3L,3L,1,LIEQ980202199802,LIEQ980202199802,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980202,98,02,LI,Long Island Rail Road,EQ980202,98,02,19,1998-02-19,11:30 AM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,MINEOLA,18.6,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,2,Cloudy,1,Main,MAIN LINE 1,4,4,West,2,Passenger Train - Pulling,Yes,1639,60,Estimated,60,0.0,ADFIM,LI,009541,1,Yes,,,0,,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,40990.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),1,1,1,8,50,8,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN NUMBER 1639 WAS OPERATING WESTWARD, ON MAIN LINE NUMBER 1 THROUGH NASSAU INTERLOCKING IN MINEOLA AT APPROXIMATELY 60 MPH WHEN THE NORTH SIDE OF THE LEAD CAR (MU 9541) STRUCK A COMPONENT OF A STANDING TRACK CAR ON THE ADJACENT TRACK.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Siding,1,3L,3L,3,LIEQ980202199802,LIEQ980202199802,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1998,EQ980202,98,02,LI,Long Island Rail Road,EQ980202,98,02,19,1998-02-19,11:30 AM,04,Side collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,MINEOLA,18.6,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,2,Cloudy,1,Main,MAIN LINE 1,4,4,West,2,Passenger Train - Pulling,Yes,1639,60,Estimated,60,0.0,ADFIM,LI,009541,1,Yes,,,0,,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,40990.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),1,1,1,8,50,8,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN NUMBER 1639 WAS OPERATING WESTWARD, ON MAIN LINE NUMBER 1 THROUGH NASSAU INTERLOCKING IN MINEOLA AT APPROXIMATELY 60 MPH WHEN THE NORTH SIDE OF THE LEAD CAR (MU 9541) STRUCK A COMPONENT OF A STANDING TRACK CAR ON THE ADJACENT TRACK.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Siding,1,3L,3L,3,LIEQ980202199802,LIEQ980202199802,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
