revisiondate,reportingagencytypecode,reportingagencytype,reasoncode,reasondescription,crossingid,crossingidsuffix,reportingagencycode,reportingagencyname,statecode,statename,countycode,countyname,innearcode,innear,citycode,cityname,citydescription,street,highwayname,separatetrack,sametrack,branchname,railroadmilepostnumber,linesegment,nearesttimetablestation,timetablestation,crossingtypecode,crossingtype,crossingpurposecode,crossingpurpose,crossingpositioncode,crossingposition,numberpassengertrainperday,developmenttypecode,developmenttype,totaldaylightthrutrains,totalnighttimethrutrains,totalswitchingtrains,maximumtimetablespeed,minimumspeedrangeovercrossing,maximumspeedrangeovercrossing,numberofmaintracks,traindetectionids,traindetectionid1,traindetection1,tracksignaled,signsorsignals,numbercrossbuckassemblies,numberstopsigns,advancewarnings,advancewarning1,advancewarningtext1,pavementmarkingids,pavementmarkingid1,pavementmarking,othermutcdsigns,countroadwaygatearms,countcantileveredstructu,countcantileveredstructu_1,countmastmountedflashinglight,countflashinglightpair,highwaytrafficsignal,numberofbells,countotherflashinglights,trafficlane,highwaypaved,trackrundownstreet,crossingsurfaceids,crossingsurfaceid1,crossingsurfacedescription1,highwaynear,smallestcrossinganglecode,smallestcrossingangle,highwaysystemcode,highwaysystem,roadatcrossingcode,roadatcrossing,roadatcrossingtypecode,roadatcrossingtype,crossingonstatehighwaysystem,annualaveragedailytrafficcount,estimatedpercenttrucks,schoolbusroute,schoolbusaveragecount,reporttype,crossingclosed,reportstatus,railroadcode,class,railroadcompanygrouping,smtgrouping,parentrailroadcompanycode,parentrailroadcompanyname,holdingcompany,intersectingroadwaydistance,numberofsidingtracks,latitude,longitude,privatecrossingsigns,annualaveragedailytrafficyear,pavementmarkingid2,pavementmarking2,railroadmilepostprefix,otherflashinglightstype,railroaddivision,whistlebancode,whistleban,latlongsourcecode,latlongsource,statecontacttelephonenumber,adjacentcrossing,enssigndisplayed,nearbyhighwaytrafficsignals,crossingilluminated,railroadsubdivision,highwaytrafficsignalinte,highwaytrafficsignalinte_1,highwaytrafficsignalpree,highwaytrafficsignalpreemption,sametrackrailroad1,exemptsigns,numberothermutcdsigns1,numberothermutcodesigns2,typeoftrainserviceids,typeoftrainserviceid1,typeoftrainservice1,separatetrackrailroad1,emergencytelephonenumber,railroadcontacttelephonenumber,lowgroundclearancesigns,channeldevicemediancode,channeldevicemedian,highwayspeedlimit,highwayspeedlimittypecode,highwayspeedlimittype,rrnarrative,stnarrative,gateconfigurationcode,gateconfiguration,othermutcdsignstype1,othermutcdsignstype2,adjacentcrossingnumber,publicaccess,othermutcdsignstypetext2,othercrossingsurface,numberofyardtracks,parentrailroadcode,crossingownercode,typeoftrainserviceid2,typeoftrainservice2,lessthanonepassengertrai,hsrcorridorid,totaltransittrains,movementsperdaycode,movementsperday,trainsperyear,numberoftransittracks,numberofindistrytracks,eventrecorder,remotehealthmonitoring,countpedestriangatearms,mastmountedflashingblacklight,mastmountedflashingsidelight,nontrainactivewarningcode,nontrainactivewarning,trafficlanetypecode,trafficlanetypedescription,trainsperweek,mastmountedflashinglight,mastmountedflashinglighttype,traindetectionid2,traindetection2,typeoftrainserviceid3,typeoftrainservice3,installationdateactivewa,traindetectionid3,traindetection3,numberyieldsigns,othermutcdsignstypetext1,highwaymonitoringdevicescode,highwaymonitoringdevices,emergencyservicesroute,countadvw10_1,numberlowgroundclearancesigns,highwaytrafficpresignals,cantileveredtypestructurecode,cantileveredtypestructure,advancewarning2,advancewarningtext2,countadvw10_2,countadvw10_11,storagedistance,countadvw10_3,waysidehorn,numberothermutcdsigns3,othermutcdsignstype3,othermutcdsignstypetext3,gateconftype,gateconfigurationtype,crossingsurfaceid2,crossingsurfacedescription2,crossingsurfaceid3,crossingsurfacedescription3,blocknumber,ledenhancedsigns,pavementmarkingid3,pavementmarking3
1970-01-01,1,Railroad,15,New Crossing,338099A,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",O.T. FANNING,,,,MONTAUK,0078.16,,QUOGUE,179659,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,40.7263680,-73.2425920,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338106H,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",MAGEE ST.,,No,No,MONTAUK,0087.22,,SOUTHAMPTON,179685,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,3.0,10.0,2.0,30.0,15.0,30.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,8,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338118C,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",SNAKE HOLLOW RD.,,No,No,MONTAUK,0093.51,,BRIDGEHAMPTON,179681,3,Public,1,Highway,1,At Grade,0.0,12,Residential,3.0,10.0,2.0,30.0,5.0,30.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,14,14,Concrete,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,19,(7) Local,No,250,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,1.0,,,,,2,RR Xing Symbols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338130J,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361031650,EAST HAMPTON,"EAST HAMPTON City, SUFFOLK County, NEW YORK State",WINDMILL LANE,,No,No,MONTAUK,0102.79,,,179692,3,Public,1,Highway,1,At Grade,0.0,12,Residential,3.0,10.0,2.0,30.0,1.0,30.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,8,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,2,RR Xing Symbols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338140P,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360594090,NEW HYDE PARK,"NEW HYDE PARK City, NASSAU County, NEW YORK State",12TH STREET,VILLAGE,No,No,MAIN LINE,0016.23,63,NEW HYDE PK,179158,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,94.0,48.0,2.0,80.0,5.0,80.0,2.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,3000,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338151C,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,1,Near,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",STEWART AVE.,C35,No,No,MAIN LINE,0027.84,93,BETHPAGE,179215,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,32.0,31.0,6.0,65.0,5.0,65.0,2.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,1,1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,4,Yes,No,12,12,Asphalt,Yes,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,11000,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338158A,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361030360,BABYLON,"BABYLON City, SUFFOLK County, NEW YORK State",NEW HIGHWAY,,No,No,MAIN LINE,0031.77,,BABYLON,179532,3,Public,1,Highway,1,At Grade,0.0,14,Industrial,32.0,31.0,7.0,65.0,15.0,65.0,1.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,7000,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338166S,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361032920,ISLIP,"ISLIP City, SUFFOLK County, NEW YORK State",WICKS RD-5TH AVE.,,No,No,MAIN LINE,0040.09,,BRENTWOOD,179575,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,20.0,16.0,2.0,65.0,45.0,65.0,1.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,2,2,RR Xing Symbols,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,4,Yes,No,12,12,Asphalt,No,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,19,(7) Local,No,16900,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338177E,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361032920,ISLIP,"ISLIP City, SUFFOLK County, NEW YORK State",COATES AVE.,,No,No,49.45,0000.00,,RONKONKOMA,179561,3,Public,1,Highway,1,At Grade,0.0,12,Residential,3.0,3.0,2.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,,,,,,,,NON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338186D,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361030705,BROOKHAVEN,"BROOKHAVEN City, SUFFOLK County, NEW YORK State",YELLOW HOUSE RD.,,No,No,MAIN LINE,0063.02,,YAPHANK,179639,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,3.0,3.0,2.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,0,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338195C,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035210,RIVERHEAD,"RIVERHEAD City, SUFFOLK County, NEW YORK State",EDWARDS AVE.,,No,No,MAIN LINE,0069.26,,,179622,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,3.0,3.0,2.0,40.0,1.0,40.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,17,(5) Major Collector,No,0,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338207U,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035210,RIVERHEAD,"RIVERHEAD City, SUFFOLK County, NEW YORK State",MAPLE AVE.,,No,No,MAIN LINE,0073.80,,RIVERHEAD,179663,3,Public,1,Highway,1,At Grade,0.0,14,Industrial,3.0,3.0,2.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,19,(7) Local,No,0,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338216T,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035210,RIVERHEAD,"RIVERHEAD City, SUFFOLK County, NEW YORK State",JOSEPH P. CELIE,,,,MAIN LINE,0076.07,,RIVERHEAD,179663,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,40.9396780,-72.6180340,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338224K,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035210,RIVERHEAD,"RIVERHEAD City, SUFFOLK County, NEW YORK State",ANDERSON,,,,MAIN LINE,0077.75,,,179641,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,41.0718880,-72.4156650,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338236E,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",CELIC,,,,MAIN LINE,0080.19,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,40.9430890,-72.5902020,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338243P,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",CHARLES PRICE 3RD,,,,MAIN LINE,0081.36,,,179654,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,40.9921910,-72.5360340,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338252N,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",B.KRUK,,,,MAIN LINE,0083.79,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,41.0062260,-72.5195850,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338264H,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",M.ZANOWSKI,,,,MAIN LINE,0086.66,,CUTCHOGUE,179646,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,41.0262830,-72.4912110,No,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338273G,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",BOISSEAU AVE.,,No,No,MAIN LINE,0090.38,,SOUTHOLD,179675,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,3.0,3.0,0.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,19,(7) Local,No,750,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338281Y,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",KERWIN BLVD.,,No,No,MAIN LINE,0092.57,,SOUTHOLD,179675,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,3.0,3.0,0.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,0.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,19,(7) Local,No,250,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338293T,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,1,Near,360592600,HEMPSTEAD,"HEMPSTEAD City, NASSAU County, NEW YORK State",I.V. WILLETS RD.,C31,No,No,OYSTER BAY BR.,0020.82,,,179102,3,Public,1,Highway,1,At Grade,0.0,12,Residential,25.0,11.0,0.0,45.0,5.0,45.0,2.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,"1,2",1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,7200,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,2,RR Xing Symbols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338301H,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360592280,GLEN COVE,"GLEN COVE City, NASSAU County, NEW YORK State",DUCK POND RD.,CITY,No,No,OYSTER BAY BR.,0027.80,247,,179227,3,Public,1,Highway,1,At Grade,0.0,12,Residential,25.0,11.0,0.0,30.0,5.0,30.0,2.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,2,30-59,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,3400,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01,1,Railroad,15,New Crossing,338309M,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,1,Near,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",JACKSON AVE.,C9,No,No,PT. JEFFERSON,0029.07,266,SYOSSET,179287,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,18.0,16.0,0.0,80.0,5.0,80.0,2.0,18,18,DC,Yes,Yes,0.0,0.0,0,0,None,1,1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,Yes,1.0,1.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,16500,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,75.0,,,,,,,,,NOLFTTRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
